1752538181.8379893,"{'x': 0.015917184326738172, 'y': 0.014245473154322024, 'z': 0.01835839834876998}"
1752538181.8547683,"{'x': 0.01601759047452054, 'y': 0.014263515258874667, 'z': 0.0183718517995914}"
1752538181.871532,"{'x': 0.016013848783487702, 'y': 0.014128430540081071, 'z': 0.018426794769772693}"
1752538181.8883126,"{'x': 0.01586001069266315, 'y': 0.014310576303114508, 'z': 0.018458717504268956}"
1752538181.9051034,"{'x': 0.015833990080853507, 'y': 0.014250102293597683, 'z': 0.018437164430639825}"
1752538181.9218812,"{'x': 0.016062146537417825, 'y': 0.014145237771982263, 'z': 0.0184576791906225}"
1752538181.938655,"{'x': 0.01604796216310921, 'y': 0.014154648275731839, 'z': 0.01839657986632056}"
1752538181.955418,"{'x': 0.015879628620995425, 'y': 0.014271320736995089, 'z': 0.01836827119341607}"
1752538181.9721963,"{'x': 0.015959921502481416, 'y': 0.01419640808904084, 'z': 0.018434126324379747}"
1752538181.9889767,"{'x': 0.01595076058833278, 'y': 0.0141765033068415, 'z': 0.018440559342687866}"
1752538182.0057561,"{'x': 0.016006852368413343, 'y': 0.014072863114762324, 'z': 0.018384081172820383}"
1752538182.0225334,"{'x': 0.01589859878551965, 'y': 0.01428399858014333, 'z': 0.018345707330058948}"
1752538182.0392852,"{'x': 0.015880048675589804, 'y': 0.014293452684778772, 'z': 0.018391122420970213}"
1752538182.0560353,"{'x': 0.015898166894144396, 'y': 0.014251817880386607, 'z': 0.018446978604301684}"
1752538182.0727928,"{'x': 0.016057088392146653, 'y': 0.013999445137502576, 'z': 0.018409494753145655}"
1752538182.0895488,"{'x': 0.016104761831170135, 'y': 0.013995699419388155, 'z': 0.01840504872027874}"
1752538182.1063054,"{'x': 0.01602779519239, 'y': 0.013978072248602154, 'z': 0.018340818973717504}"
1752538182.1230798,"{'x': 0.01591844254773983, 'y': 0.014315067814903038, 'z': 0.01841371040159274}"
1752538182.1398652,"{'x': 0.015913092073637083, 'y': 0.01417161227291003, 'z': 0.01849485106785069}"
1752538182.156624,"{'x': 0.015994096835941173, 'y': 0.014220156054825652, 'z': 0.018397117341580532}"
1752538182.173383,"{'x': 0.016116166374545222, 'y': 0.014133954468017362, 'z': 0.018404890038760842}"
1752538182.190187,"{'x': 0.015925775897035973, 'y': 0.01413635971843105, 'z': 0.018401214089097086}"
1752538182.2069654,"{'x': 0.016055425982420213, 'y': 0.01397934120365699, 'z': 0.018444480345028266}"
1752538182.2237263,"{'x': 0.016048947312316538, 'y': 0.01416316586098289, 'z': 0.018479241388019714}"
1752538182.2405038,"{'x': 0.01596068483542428, 'y': 0.014217378908042316, 'z': 0.018399226542741953}"
1752538182.2572849,"{'x': 0.0159437233606622, 'y': 0.014308134316092489, 'z': 0.018386967035912614}"
1752538182.2740629,"{'x': 0.015993738184583776, 'y': 0.014344657392392627, 'z': 0.018447622128707295}"
1752538182.2908745,"{'x': 0.01592674369296509, 'y': 0.014378865583528732, 'z': 0.018523725564625466}"
1752538182.3076758,"{'x': 0.01604335930196829, 'y': 0.014161812263845712, 'z': 0.01852996594882267}"
1752538182.3244567,"{'x': 0.01608423422676746, 'y': 0.014143714501493961, 'z': 0.018458594981933984}"
1752538182.3412473,"{'x': 0.016139166638253103, 'y': 0.014225392200625502, 'z': 0.018453993175778508}"
1752538182.3580904,"{'x': 0.016026969011968633, 'y': 0.014245818886573424, 'z': 0.018404916393699542}"
1752538182.3748646,"{'x': 0.016097195659255683, 'y': 0.014073284528814107, 'z': 0.018494638289893936}"
1752538182.3916323,"{'x': 0.01604606392243871, 'y': 0.014201336957029714, 'z': 0.018543576187730056}"
1752538182.4084811,"{'x': 0.01612101514257565, 'y': 0.014171592860005558, 'z': 0.01845807014042606}"
1752538182.4254737,"{'x': 0.01599953856743439, 'y': 0.014235170819038629, 'z': 0.01851159835556869}"
1752538182.4423306,"{'x': 0.0158745537705582, 'y': 0.014248633733889592, 'z': 0.018507322479801178}"
1752538182.4592197,"{'x': 0.016014644114144917, 'y': 0.014292765552939386, 'z': 0.01856985482559027}"
1752538182.4760897,"{'x': 0.01596081707008689, 'y': 0.014396599200121788, 'z': 0.018528202414403675}"
1752538182.4929514,"{'x': 0.01611193754420889, 'y': 0.013988777850409742, 'z': 0.018464127325772534}"
1752538182.5098424,"{'x': 0.016056331097810562, 'y': 0.01410518228857427, 'z': 0.018519888925876617}"
1752538182.5267859,"{'x': 0.016090309857167185, 'y': 0.014197546257084857, 'z': 0.0185621985123124}"
1752538182.5438092,"{'x': 0.016039766160797688, 'y': 0.014296362966551122, 'z': 0.018638892142081077}"
1752538182.56066,"{'x': 0.016174521241583077, 'y': 0.014257047549695421, 'z': 0.018561138097681076}"
1752538182.5776443,"{'x': 0.016069902456927194, 'y': 0.01426256208724596, 'z': 0.01847141259905764}"
1752538182.594493,"{'x': 0.015915082171389285, 'y': 0.01437378550833976, 'z': 0.018525326357841716}"
1752538182.6112697,"{'x': 0.015824930823874594, 'y': 0.014261187161498812, 'z': 0.018524014515198677}"
1752538182.6284106,"{'x': 0.0160989724247545, 'y': 0.014118095626181703, 'z': 0.018605088663250967}"
1752538182.645259,"{'x': 0.016170712524384658, 'y': 0.014145694906983185, 'z': 0.018605476168881474}"
1752538182.662123,"{'x': 0.016085233888431045, 'y': 0.014093176686395249, 'z': 0.018561934056480548}"
